#x, y
64769.86013, 3.37
64779.86013, 3.4641303960585725
64789.86013, 3.5582607921171445
64799.86013, 3.652391188175717
64809.86013, 3.746521584234289
64819.86013, 3.8406519802928614
64829.86013, 3.934782376351434
64839.86013, 4.028912772410006
64849.86013, 4.123043168468579
64859.86013, 4.21717356452715
64869.86013, 4.311303960585723
64879.86013, 4.405434356644295
64889.86013, 4.4995647527028675
64899.86013, 4.59369514876144
64909.86013, 4.6878255448200115
64919.86013, 4.781955940878584
64929.86013, 4.876086336937156
64939.86013, 4.970216732995729
64949.86013, 5.064347129054301
64959.86013, 5.158477525112874
64969.86013, 5.252607921171446
64979.86013, 5.346738317230018
64989.86013, 5.44086871328859
64999.86013, 5.431503643161912
65009.86013, 5.375753997476352
65019.86013, 5.320004351790792
65029.86013, 5.264254706105232
65039.86013, 5.208505060419672
65049.86013, 5.152755414734112
65059.86013, 5.097005769048551
65069.86013, 5.041256123362992
65079.86013, 4.985506477677431
65089.86013, 4.929756831991871
65099.86013, 4.874007186306311
65109.86013, 4.818257540620751
65119.86013, 4.76250789493519
65129.86013, 4.7067582492496305
65139.86013, 4.651008603564071
65149.86013, 4.59525895787851
65159.86013, 4.53950931219295
65169.86013, 4.48375966650739
65179.86013, 4.42801002082183
65189.86013, 4.372260375136269
65199.86013, 4.31651072945071
65209.86013, 4.26076108376515
65219.86013, 4.205011438079589
65229.86013, 4.149261792394029
65239.86013, 4.093512146708469
65249.86013, 4.037762501022909
65259.86013, 3.9820128553373486
65269.86013, 3.926263209651789
65279.86013, 3.8705135639662283
65289.86013, 3.8147639182806685
65299.86013, 3.759014272595108
65309.86013, 3.703264626909548
65319.86013, 3.6475149812239875
65329.86013, 3.591765335538428
65339.86013, 3.5360156898528676
65349.86013, 3.4802660441673074
65359.86013, 3.4245163984817473
65369.86013, 3.368766752796187
65379.86013, 3.313017107110627
65389.86013, 3.2572674614250667
65399.86013, 3.2015178157395066
65409.86013, 3.145768170053947
65419.86013, 3.0900185243683866
65429.86013, 3.0342688786828265
65439.86013, 2.9785192329972663
65449.86013, 2.922769587311706
65459.86013, 2.867019941626146
65469.86013, 2.8112702959405858
65479.86013, 2.7555206502550256
65489.86013, 2.6997710045694654
65499.86013, 2.644021358883905
65509.86013, 2.588271713198345
65519.86013, 2.5325220675127853
65529.86013, 2.476772421827225
65539.86013, 2.421022776141665
65549.86013, 2.3652731304561048
65559.86013, 2.3095234847705446
65569.86013, 2.2537738390849844
65579.86013, 2.1980241933994242
65589.86013, 2.142274547713864
65599.86013, 2.086524902028304
65609.86013, 2.0307752563427437
65619.86013, 1.9750256106571835
65629.86013, 1.9192759649716238
65639.86013, 1.8635263192860636
65649.86013, 1.8077766736005034
65659.86013, 1.7520270279149432
65669.86013, 1.696277382229383
65679.86013, 1.640527736543823
65689.86013, 1.5847780908582627
65699.86013, 1.5290284451727025
65709.86013, 1.4732787994871424
65719.86013, 1.4175291538015822
65729.86013, 1.3617795081160224
65739.86013, 1.3060298624304618
65749.86013, 1.250280216744902
65759.86013, 1.1945305710593415
65769.86013, 1.1387809253737817
65779.86013, 1.083031279688221
65789.86013, 1.0272816340026614
65799.86013, 0.9715319883171016
65809.86013, 0.915782342631541
65819.86013, 0.8600326969459813
65829.86013, 0.8042830512604207
65839.86013, 0.7485334055748609
65849.86013, 0.6927837598893003
65859.86013, 0.6370341142037406
65869.86013, 0.5812844685181799
65879.86013, 0.5255348228326202
65889.86013, 0.4697851771470596
65899.86013, 0.43085795861993104
65909.86013, 0.4338540426398081
65919.86013, 0.4368501266596851
65929.86013, 0.4398462106795621
65939.86013, 0.44284229469943914
65949.86013, 0.44583837871931614
65959.86013, 0.44883446273919314
65969.86013, 0.45183054675907014
65979.86013, 0.4548266307789472
65989.86013, 0.4578227147988242
65999.86013, 0.4608187988187012
66009.86013, 0.4638148828385782
66019.86013, 0.46681096685845525
66029.86013, 0.46980705087833224
66039.86013, 0.47280313489820924
66049.86013, 0.47579921891808624
66059.86013, 0.4787953029379633
66069.86013, 0.4817913869578403
66079.86013, 0.4847874709777173
66089.86013, 0.4877835549975943
66099.86013, 0.49077963901747135
66109.86013, 0.49377572303734835
66119.86013, 0.49677180705722535
